key,key_display_name,count,fr_share,total,year
https://openalex.org/I205092303,Sciences Po,54,0.3,17839,2020
https://openalex.org/I74801974,The University of Tokyo,54,0.3,17839,2020
https://openalex.org/I40434647,Université Paris Nanterre,53,0.29,17839,2020
https://openalex.org/I4210123571,Huawei Technologies (France),53,0.29,17839,2020
https://openalex.org/I4210139483,GREYC,53,0.29,17839,2020
https://openalex.org/I57206974,New York University,53,0.29,17839,2020
https://openalex.org/I98910050,ESPCI Paris,53,0.29,17839,2020
https://openalex.org/I112991645,Airbus (France),52,0.29,17839,2020
https://openalex.org/I1294671590,French National Centre for Scientific Research,6357,33.7,18860,2021
https://openalex.org/I4210145102,Institut Polytechnique de Paris,1652,8.75,18860,2021
https://openalex.org/I277688954,University of Paris-Saclay,1304,6.91,18860,2021
https://openalex.org/I39804081,Sorbonne Université,1120,5.93,18860,2021
https://openalex.org/I154526488,Inserm,1095,5.8,18860,2021
https://openalex.org/I899635006,Université Grenoble Alpes,914,4.84,18860,2021
https://openalex.org/I100532134,Claude Bernard University Lyon 1,756,4.0,18860,2021
https://openalex.org/I204730241,Université Paris Cité,700,3.71,18860,2021
https://openalex.org/I1326498283,French Institute for Research in Computer Science and Automation,652,3.45,18860,2021
https://openalex.org/I2738703131,Atomic Energy and Alternative Energies Commission,580,3.07,18860,2021
https://openalex.org/I17866349,Université de Toulouse,535,2.83,18860,2021
https://openalex.org/I19894307,University of Montpellier,512,2.71,18860,2021
https://openalex.org/I2746051580,Université Paris Sciences et Lettres,496,2.62,18860,2021
https://openalex.org/I4210088668,"National Research Institute for Agriculture, Food and Environment",490,2.59,18860,2021
https://openalex.org/I2279609970,University of Lille,488,2.58,18860,2021
https://openalex.org/I90183372,Université de Lorraine,481,2.55,18860,2021
https://openalex.org/I106785703,Grenoble Institute of Technology,472,2.5,18860,2021
https://openalex.org/I21491767,Aix-Marseille University,437,2.31,18860,2021
https://openalex.org/I15057530,University of Bordeaux,435,2.3,18860,2021
https://openalex.org/I134560555,Université Toulouse III - Paul Sabatier,420,2.22,18860,2021
https://openalex.org/I4210107720,CentraleSupélec,400,2.12,18860,2021
https://openalex.org/I56067802,University of Rennes,399,2.11,18860,2021
https://openalex.org/I4210160189,Institut Polytechnique de Bordeaux,368,1.95,18860,2021
https://openalex.org/I201841394,Université Côte d'Azur,344,1.82,18860,2021
https://openalex.org/I4210154111,Université Gustave Eiffel,337,1.78,18860,2021
https://openalex.org/I4210166444,Institut de Recherche pour le Développement,283,1.5,18860,2021
https://openalex.org/I68947357,University of Strasbourg,267,1.41,18860,2021
https://openalex.org/I142476485,École Polytechnique,261,1.38,18860,2021
https://openalex.org/I4210117005,Laboratoire des Sciences du Numérique de Nantes,245,1.29,18860,2021
https://openalex.org/I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,244,1.29,18860,2021
https://openalex.org/I29607241,École Normale Supérieure - PSL,242,1.28,18860,2021
https://openalex.org/I12356871,Télécom Paris,232,1.23,18860,2021
https://openalex.org/I4210118524,Université Bourgogne Franche-Comté,231,1.22,18860,2021
https://openalex.org/I4210124956,Grenoble Images Parole Signal Automatique,231,1.22,18860,2021
https://openalex.org/I161929037,Université de Bretagne Occidentale,230,1.21,18860,2021
https://openalex.org/I4210128565,CEA Saclay,224,1.18,18860,2021
https://openalex.org/I97188460,Nantes Université,216,1.14,18860,2021
https://openalex.org/I4210119061,Toulouse Institute of Computer Science Research,210,1.11,18860,2021
https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,206,1.09,18860,2021
https://openalex.org/I4210127572,IMT Atlantique,200,1.06,18860,2021
https://openalex.org/I45129253,University College London,196,1.03,18860,2021
https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,187,0.99,18860,2021
https://openalex.org/I4210105918,Normandie Université,180,0.95,18860,2021
https://openalex.org/I62396329,University of Rouen,175,0.92,18860,2021
https://openalex.org/I7454413,École Centrale de Lille,175,0.92,18860,2021
https://openalex.org/I198244214,University of Clermont Auvergne,172,0.91,18860,2021
https://openalex.org/I4210165912,Laboratoire Traitement et Communication de l’Information,172,0.91,18860,2021
https://openalex.org/I185839726,Institut Universitaire de France,171,0.9,18860,2021
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,170,0.9,18860,2021
https://openalex.org/I2802759292,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,169,0.89,18860,2021
https://openalex.org/I3131550300,Toulouse 1 Capitole University,163,0.86,18860,2021
https://openalex.org/I70348806,Polytechnic University of Hauts-de-France,163,0.86,18860,2021
https://openalex.org/I40120149,University of Oxford,158,0.83,18860,2021
https://openalex.org/I47508984,Imperial College London,155,0.82,18860,2021
https://openalex.org/I4210101743,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",152,0.8,18860,2021
https://openalex.org/I190497903,Laboratory for Analysis and Architecture of Systems,149,0.79,18860,2021
https://openalex.org/I32881790,University of Poitiers,142,0.75,18860,2021
https://openalex.org/I98702875,Université de Caen Normandie,142,0.75,18860,2021
https://openalex.org/I4210121838,Lorraine Research Laboratory in Computer Science and its Applications,141,0.74,18860,2021
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,140,0.74,18860,2021
https://openalex.org/I4210114274,Laboratoire d’Informatique et Systèmes,138,0.73,18860,2021
https://openalex.org/I56435720,Université Paris Dauphine-PSL,134,0.71,18860,2021
https://openalex.org/I190752583,ParisTech,132,0.69,18860,2021
https://openalex.org/I190861549,Arts et Metiers Institute of Technology,131,0.69,18860,2021
https://openalex.org/I22248866,Agro ParisTech,131,0.69,18860,2021
https://openalex.org/I102516824,University of Technology of Compiègne,129,0.68,18860,2021
https://openalex.org/I100445878,École Centrale de Nantes,127,0.67,18860,2021
https://openalex.org/I12449238,University of Orléans,127,0.67,18860,2021
https://openalex.org/I4647051,University of Picardie Jules Verne,127,0.67,18860,2021
https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,126,0.66,18860,2021
https://openalex.org/I4210123702,Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,123,0.65,18860,2021
https://openalex.org/I4210126779,Observatoire de la Côte d’Azur,123,0.65,18860,2021
https://openalex.org/I143002897,Université de Toulon,119,0.63,18860,2021
https://openalex.org/I4210089617,"Laboratory of Industrial and Human Automation Control, Mechanical Engineering and Computer Science",118,0.62,18860,2021
https://openalex.org/I70768539,Mines Paris - PSL,116,0.61,18860,2021
https://openalex.org/I35440088,ETH Zurich,115,0.6,18860,2021
https://openalex.org/I113428412,École Normale Supérieure de Lyon,113,0.59,18860,2021
https://openalex.org/I241749,University of Cambridge,112,0.59,18860,2021
https://openalex.org/I70900168,Université Savoie Mont Blanc,112,0.59,18860,2021
https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,110,0.58,18860,2021
https://openalex.org/I177064439,University of Burgundy,110,0.58,18860,2021
https://openalex.org/I124158823,Conservatoire National des Arts et Métiers,108,0.57,18860,2021
https://openalex.org/I193033237,National Higher French Institute of Aeronautics and Space,108,0.57,18860,2021
https://openalex.org/I205747304,National Polytechnic Institute of Toulouse,108,0.57,18860,2021
https://openalex.org/I4210101348,Inria Grenoble - Rhône-Alpes research centre,107,0.56,18860,2021
https://openalex.org/I4210115519,Centre de Recherche en Informatique,106,0.56,18860,2021
https://openalex.org/I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,106,0.56,18860,2021
https://openalex.org/I19370010,Orange (France),105,0.55,18860,2021
https://openalex.org/I4210085861,CEA LIST,105,0.55,18860,2021
https://openalex.org/I24906876,Institut Agro Montpelier,104,0.55,18860,2021
https://openalex.org/I2801658355,Office National d'Études et de Recherches Aérospatiales,103,0.54,18860,2021
https://openalex.org/I112936343,École Centrale de Lyon,102,0.54,18860,2021
https://openalex.org/I197681013,Université Paris-Est Créteil,101,0.53,18860,2021
https://openalex.org/I110017253,Université de Tours,100,0.53,18860,2021
https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,100,0.53,18860,2021
https://openalex.org/I78744979,University of La Rochelle,100,0.53,18860,2021
https://openalex.org/I4210092473,IEEE France section,98,0.51,18860,2021
https://openalex.org/I4210142324,CY Cergy Paris University,98,0.51,18860,2021
https://openalex.org/I1902872,EURECOM,97,0.51,18860,2021
https://openalex.org/I97018004,Stanford University,97,0.51,18860,2021
https://openalex.org/I157536573,Institut Pasteur,96,0.5,18860,2021
https://openalex.org/I4210149092,Laboratoire Jean Kuntzmann,96,0.5,18860,2021
https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,95,0.5,18860,2021
https://openalex.org/I37553959,University of Technology of Belfort-Montbéliard,93,0.49,18860,2021
https://openalex.org/I4210108118,"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes",93,0.49,18860,2021
https://openalex.org/I4210155549,Laboratoire de Mathématiques,93,0.49,18860,2021
https://openalex.org/I4210104430,Grenoble Computer Science Laboratory,92,0.48,18860,2021
https://openalex.org/I28221208,Institut National des Sciences Appliquées de Rennes,91,0.48,18860,2021
https://openalex.org/I4210150049,CEA LETI,91,0.48,18860,2021
https://openalex.org/I48825208,Paris 8 University,91,0.48,18860,2021
https://openalex.org/I84500057,Toulouse Mathematics Institute,91,0.48,18860,2021
https://openalex.org/I90669466,School for Advanced Studies in the Social Sciences,91,0.48,18860,2021
https://openalex.org/I19820366,Chinese Academy of Sciences,90,0.47,18860,2021
https://openalex.org/I195731000,Université de Versailles Saint-Quentin-en-Yvelines,89,0.47,18860,2021
https://openalex.org/I4210140930,Thales (France),88,0.46,18860,2021
https://openalex.org/I159885104,École Pratique des Hautes Études,87,0.46,18860,2021
https://openalex.org/I3019848993,Mines Saint-Étienne,87,0.46,18860,2021
https://openalex.org/I4210152518,Laboratoire d'Informatique Gaspard-Monge,87,0.46,18860,2021
https://openalex.org/I96226040,University of Reims Champagne-Ardenne,87,0.46,18860,2021
https://openalex.org/I169645620,Institut Pascal,85,0.45,18860,2021
https://openalex.org/I3020098449,CEA Grenoble,84,0.44,18860,2021
https://openalex.org/I4210096782,"Laboratoire Pluridisciplinaire de Recherche en Ingénierie des Systèmes, Mécanique et Energétique",83,0.44,18860,2021
https://openalex.org/I4210150358,Institut Systèmes Intelligents et de Robotique,83,0.44,18860,2021
https://openalex.org/I4210138704,Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé,82,0.43,18860,2021
https://openalex.org/I4210142254,Laboratoire Bordelais de Recherche en Informatique,82,0.43,18860,2021
https://openalex.org/I80043,Institute Curie,81,0.42,18860,2021
https://openalex.org/I114457229,University of Geneva,80,0.42,18860,2021
https://openalex.org/I4210100283,"Laboratoire des Sciences de l'Ingénieur, de l'Informatique et de l'Imagerie",80,0.42,18860,2021
https://openalex.org/I88814501,Institut National des Sciences Appliquées de Rouen,80,0.42,18860,2021
https://openalex.org/I99464096,KU Leuven,80,0.42,18860,2021
https://openalex.org/I142899784,University of Sfax,79,0.41,18860,2021
https://openalex.org/I4210123471,"Institute of Electronics, Microelectronics and Nanotechnology",79,0.41,18860,2021
https://openalex.org/I142631665,École des Ponts ParisTech,78,0.41,18860,2021
https://openalex.org/I182627622,Université Sorbonne Nouvelle,78,0.41,18860,2021
https://openalex.org/I220619192,Valeo (France),78,0.41,18860,2021
https://openalex.org/I4210100151,Institut d'Électronique et des Technologies du numéRique,78,0.41,18860,2021
https://openalex.org/I40434647,Université Paris Nanterre,76,0.4,18860,2021
https://openalex.org/I4210126360,Inria Saclay - Île-de-France Research Centre,76,0.4,18860,2021
https://openalex.org/I861853513,Sapienza University of Rome,75,0.39,18860,2021
https://openalex.org/I93860229,Politecnico di Milano,75,0.39,18860,2021
https://openalex.org/I2800745255,University of Upper Alsace,74,0.39,18860,2021
https://openalex.org/I2802204017,University of Southern Brittany,74,0.39,18860,2021
https://openalex.org/I102197404,University of Paris-Sud,73,0.38,18860,2021
https://openalex.org/I201181511,École Nationale Supérieure de Techniques Avancées,73,0.38,18860,2021
https://openalex.org/I4210142724,Centrale Marseille,73,0.38,18860,2021
https://openalex.org/I9360294,University of Bologna,73,0.38,18860,2021
https://openalex.org/I4210139461,Computer Science Laboratory of the École Polytechnique,72,0.38,18860,2021
https://openalex.org/I4210152724,Institut du Cerveau,72,0.38,18860,2021
https://openalex.org/I49451733,University of Angers,72,0.38,18860,2021
https://openalex.org/I140494188,University of Technology of Troyes,71,0.37,18860,2021
https://openalex.org/I154202486,Ifremer,71,0.37,18860,2021
https://openalex.org/I194210350,École Nationale Supérieure d'Ingénieurs de Caen,70,0.37,18860,2021
https://openalex.org/I4210100596,Hospices Civils de Lyon,70,0.37,18860,2021
https://openalex.org/I4210161954,Département d'Informatique,70,0.37,18860,2021
https://openalex.org/I86987016,KTH Royal Institute of Technology,70,0.37,18860,2021
https://openalex.org/I4210107733,"Computer Science, Integrative Biology and Complex Systems",69,0.36,18860,2021
https://openalex.org/I136199984,Harvard University,68,0.36,18860,2021
https://openalex.org/I160368002,Lebanese University,68,0.36,18860,2021
https://openalex.org/I4210085887,Laboratoire Hubert Curien,68,0.36,18860,2021
https://openalex.org/I4210097418,Laboratoire des Signaux & Systèmes,68,0.36,18860,2021
https://openalex.org/I98677209,University of Edinburgh,68,0.36,18860,2021
https://openalex.org/I138689650,University of Padua,67,0.35,18860,2021
https://openalex.org/I4210099416,"Laboratory of Computing, Modelling and Optimization of the Systems",67,0.35,18860,2021
https://openalex.org/I44563897,Artois University,67,0.35,18860,2021
https://openalex.org/I1301102746,Renault (France),66,0.34,18860,2021
https://openalex.org/I86175216,École Nationale Supérieure de l'Électronique et de ses Applications,66,0.34,18860,2021
https://openalex.org/I177477856,Polytechnic University of Turin,65,0.34,18860,2021
https://openalex.org/I4210139483,GREYC,65,0.34,18860,2021
https://openalex.org/I185261750,University of Toronto,64,0.33,18860,2021
https://openalex.org/I62916508,Technical University of Munich,63,0.33,18860,2021
https://openalex.org/I95457486,"University of California, Berkeley",63,0.33,18860,2021
https://openalex.org/I205703379,Institut Mines-Télécom,62,0.32,18860,2021
https://openalex.org/I208215962,Université Paul-Valéry Montpellier,62,0.32,18860,2021
https://openalex.org/I5023651,McGill University,62,0.32,18860,2021
https://openalex.org/I183935753,King's College London,61,0.32,18860,2021
https://openalex.org/I205092303,Sciences Po,61,0.32,18860,2021
https://openalex.org/I4210148559,National Institute of Advanced Technologies of Brittany,61,0.32,18860,2021
https://openalex.org/I193223587,University of Trento,60,0.31,18860,2021
https://openalex.org/I4210121705,Pitié-Salpêtrière Hospital,60,0.31,18860,2021
https://openalex.org/I57206974,New York University,60,0.31,18860,2021
https://openalex.org/I70931966,Université de Montréal,60,0.31,18860,2021
https://openalex.org/I95674353,Université Catholique de Louvain,60,0.31,18860,2021
https://openalex.org/I169173203,Délégation Paris 7,59,0.31,18860,2021
https://openalex.org/I4210129154,Centre Val de Loire,59,0.31,18860,2021
https://openalex.org/I4210166017,Institut de Mathématiques de Bordeaux,59,0.31,18860,2021
https://openalex.org/I108714496,Tunis University,58,0.3,18860,2021
https://openalex.org/I4210143826,Institut National des Sciences Appliquées Centre Val de Loire,58,0.3,18860,2021
https://openalex.org/I2799535048,Centre National d'Études Spatiales,57,0.3,18860,2021
https://openalex.org/I4210134562,HESAM Université,57,0.3,18860,2021
https://openalex.org/I17145004,Northwestern Polytechnical University,55,0.29,18860,2021
https://openalex.org/I3019441195,Département de Mathématiques,55,0.29,18860,2021
https://openalex.org/I4210143116,Électricité de France (France),55,0.29,18860,2021
https://openalex.org/I4210145724,Centre d'Etudes et De Recherche en Informatique et Communications,55,0.29,18860,2021
https://openalex.org/I56590836,Monash University,55,0.29,18860,2021
https://openalex.org/I8636806,University of Sousse,55,0.29,18860,2021
https://openalex.org/I202697423,University of Zurich,54,0.28,18860,2021
https://openalex.org/I51195161,EMLYON Business School,54,0.28,18860,2021
https://openalex.org/I74801974,The University of Tokyo,54,0.28,18860,2021
https://openalex.org/I157674565,University of Liège,53,0.28,18860,2021
https://openalex.org/I172675005,Nanyang Technological University,53,0.28,18860,2021
https://openalex.org/I1294671590,French National Centre for Scientific Research,6514,35.09,18561,2022
https://openalex.org/I4210145102,Institut Polytechnique de Paris,1541,8.3,18561,2022
https://openalex.org/I39804081,Sorbonne Université,1230,6.62,18561,2022
https://openalex.org/I277688954,University of Paris-Saclay,1213,6.53,18561,2022
https://openalex.org/I154526488,Inserm,1099,5.92,18561,2022
https://openalex.org/I899635006,Université Grenoble Alpes,929,5.0,18561,2022
https://openalex.org/I100532134,Claude Bernard University Lyon 1,738,3.97,18561,2022
https://openalex.org/I204730241,Université Paris Cité,726,3.91,18561,2022
https://openalex.org/I1326498283,French Institute for Research in Computer Science and Automation,598,3.22,18561,2022
https://openalex.org/I2279609970,University of Lille,562,3.02,18561,2022
https://openalex.org/I2738703131,Atomic Energy and Alternative Energies Commission,535,2.88,18561,2022
https://openalex.org/I4210088668,"National Research Institute for Agriculture, Food and Environment",510,2.74,18561,2022
https://openalex.org/I2746051580,Université Paris Sciences et Lettres,497,2.67,18561,2022
https://openalex.org/I21491767,Aix-Marseille University,486,2.61,18561,2022
https://openalex.org/I106785703,Grenoble Institute of Technology,482,2.59,18561,2022
https://openalex.org/I90183372,Université de Lorraine,477,2.56,18561,2022
https://openalex.org/I19894307,University of Montpellier,467,2.51,18561,2022
https://openalex.org/I17866349,Université de Toulouse,465,2.5,18561,2022
https://openalex.org/I134560555,Université Toulouse III - Paul Sabatier,410,2.2,18561,2022
https://openalex.org/I56067802,University of Rennes,396,2.13,18561,2022
https://openalex.org/I15057530,University of Bordeaux,371,1.99,18561,2022
https://openalex.org/I4210107720,CentraleSupélec,359,1.93,18561,2022
https://openalex.org/I4210154111,Université Gustave Eiffel,353,1.9,18561,2022
https://openalex.org/I4210160189,Institut Polytechnique de Bordeaux,350,1.88,18561,2022
https://openalex.org/I201841394,Université Côte d'Azur,297,1.6,18561,2022
https://openalex.org/I68947357,University of Strasbourg,272,1.46,18561,2022
https://openalex.org/I161929037,Université de Bretagne Occidentale,266,1.43,18561,2022
https://openalex.org/I4210166444,Institut de Recherche pour le Développement,265,1.42,18561,2022
https://openalex.org/I4210117005,Laboratoire des Sciences du Numérique de Nantes,253,1.36,18561,2022
https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,245,1.31,18561,2022
https://openalex.org/I4210124956,Grenoble Images Parole Signal Automatique,239,1.28,18561,2022
https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,238,1.28,18561,2022
https://openalex.org/I97188460,Nantes Université,230,1.23,18561,2022
https://openalex.org/I2802519937,Institut de Recherche en Informatique et Systèmes Aléatoires,222,1.19,18561,2022
https://openalex.org/I4210118524,Université Bourgogne Franche-Comté,220,1.18,18561,2022
https://openalex.org/I7454413,École Centrale de Lille,220,1.18,18561,2022
https://openalex.org/I142476485,École Polytechnique,219,1.17,18561,2022
https://openalex.org/I29607241,École Normale Supérieure - PSL,215,1.15,18561,2022
https://openalex.org/I2802759292,Franche-Comté Électronique Mécanique Thermique et Optique - Sciences et Technologies,208,1.12,18561,2022
https://openalex.org/I4210128565,CEA Saclay,204,1.09,18561,2022
https://openalex.org/I4210119061,Toulouse Institute of Computer Science Research,198,1.06,18561,2022
https://openalex.org/I4210127572,IMT Atlantique,188,1.01,18561,2022
https://openalex.org/I185839726,Institut Universitaire de France,184,0.99,18561,2022
https://openalex.org/I4210105918,Normandie Université,180,0.96,18561,2022
https://openalex.org/I100445878,École Centrale de Nantes,175,0.94,18561,2022
https://openalex.org/I62396329,University of Rouen,169,0.91,18561,2022
https://openalex.org/I4210152422,Université Toulouse - Jean Jaurès,164,0.88,18561,2022
https://openalex.org/I32881790,University of Poitiers,163,0.87,18561,2022
https://openalex.org/I70348806,Polytechnic University of Hauts-de-France,161,0.86,18561,2022
https://openalex.org/I4210091279,Université Sorbonne Paris Nord,157,0.84,18561,2022
https://openalex.org/I4210123702,Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance,154,0.82,18561,2022
https://openalex.org/I3131550300,Toulouse 1 Capitole University,151,0.81,18561,2022
https://openalex.org/I4210121838,Lorraine Research Laboratory in Computer Science and its Applications,150,0.8,18561,2022
https://openalex.org/I12356871,Télécom Paris,148,0.79,18561,2022
https://openalex.org/I177064439,University of Burgundy,148,0.79,18561,2022
https://openalex.org/I190497903,Laboratory for Analysis and Architecture of Systems,148,0.79,18561,2022
https://openalex.org/I4210165912,Laboratoire Traitement et Communication de l’Information,147,0.79,18561,2022
https://openalex.org/I4210101743,"Montpellier Laboratory of Informatics, Robotics and Microelectronics",144,0.77,18561,2022
https://openalex.org/I98702875,Université de Caen Normandie,144,0.77,18561,2022
https://openalex.org/I4210142324,CY Cergy Paris University,137,0.73,18561,2022
https://openalex.org/I45129253,University College London,136,0.73,18561,2022
https://openalex.org/I22248866,Agro ParisTech,135,0.72,18561,2022
https://openalex.org/I4210097418,Laboratoire des Signaux & Systèmes,135,0.72,18561,2022
https://openalex.org/I198244214,University of Clermont Auvergne,133,0.71,18561,2022
https://openalex.org/I190861549,Arts et Metiers Institute of Technology,131,0.7,18561,2022
https://openalex.org/I4210114274,Laboratoire d’Informatique et Systèmes,131,0.7,18561,2022
https://openalex.org/I70900168,Université Savoie Mont Blanc,126,0.67,18561,2022
https://openalex.org/I4647051,University of Picardie Jules Verne,123,0.66,18561,2022
https://openalex.org/I197681013,Université Paris-Est Créteil,120,0.64,18561,2022
https://openalex.org/I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,120,0.64,18561,2022
https://openalex.org/I195731000,Université de Versailles Saint-Quentin-en-Yvelines,119,0.64,18561,2022
https://openalex.org/I4210101348,Inria Grenoble - Rhône-Alpes research centre,118,0.63,18561,2022
https://openalex.org/I124158823,Conservatoire National des Arts et Métiers,117,0.63,18561,2022
https://openalex.org/I40120149,University of Oxford,116,0.62,18561,2022
https://openalex.org/I131077856,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,115,0.61,18561,2022
https://openalex.org/I193033237,National Higher French Institute of Aeronautics and Space,115,0.61,18561,2022
https://openalex.org/I4210156583,Laboratoire d'Informatique de Paris-Nord,115,0.61,18561,2022
https://openalex.org/I12449238,University of Orléans,114,0.61,18561,2022
https://openalex.org/I4210150049,CEA LETI,114,0.61,18561,2022
https://openalex.org/I102516824,University of Technology of Compiègne,112,0.6,18561,2022
https://openalex.org/I143002897,Université de Toulon,111,0.59,18561,2022
https://openalex.org/I4210126779,Observatoire de la Côte d’Azur,111,0.59,18561,2022
https://openalex.org/I113428412,École Normale Supérieure de Lyon,110,0.59,18561,2022
https://openalex.org/I24906876,Institut Agro Montpelier,110,0.59,18561,2022
https://openalex.org/I205747304,National Polytechnic Institute of Toulouse,107,0.57,18561,2022
https://openalex.org/I4210142254,Laboratoire Bordelais de Recherche en Informatique,107,0.57,18561,2022
https://openalex.org/I19370010,Orange (France),105,0.56,18561,2022
https://openalex.org/I4210089617,"Laboratory of Industrial and Human Automation Control, Mechanical Engineering and Computer Science",105,0.56,18561,2022
https://openalex.org/I4210149092,Laboratoire Jean Kuntzmann,105,0.56,18561,2022
https://openalex.org/I49451733,University of Angers,105,0.56,18561,2022
https://openalex.org/I47508984,Imperial College London,104,0.56,18561,2022
https://openalex.org/I110017253,Université de Tours,103,0.55,18561,2022
https://openalex.org/I2801658355,Office National d'Études et de Recherches Aérospatiales,103,0.55,18561,2022
https://openalex.org/I4210152724,Institut du Cerveau,103,0.55,18561,2022
https://openalex.org/I70768539,Mines Paris - PSL,103,0.55,18561,2022
https://openalex.org/I241749,University of Cambridge,102,0.54,18561,2022
https://openalex.org/I51101395,Université Paris 1 Panthéon-Sorbonne,102,0.54,18561,2022
https://openalex.org/I56435720,Université Paris Dauphine-PSL,102,0.54,18561,2022
https://openalex.org/I112936343,École Centrale de Lyon,100,0.53,18561,2022
https://openalex.org/I96226040,University of Reims Champagne-Ardenne,100,0.53,18561,2022
https://openalex.org/I1902872,EURECOM,99,0.53,18561,2022
https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,98,0.52,18561,2022
https://openalex.org/I28221208,Institut National des Sciences Appliquées de Rennes,97,0.52,18561,2022
https://openalex.org/I4210115519,Centre de Recherche en Informatique,97,0.52,18561,2022
https://openalex.org/I4210096782,"Laboratoire Pluridisciplinaire de Recherche en Ingénierie des Systèmes, Mécanique et Energétique",95,0.51,18561,2022
https://openalex.org/I4210100151,Institut d'Électronique et des Technologies du numéRique,95,0.51,18561,2022
https://openalex.org/I157536573,Institut Pasteur,94,0.5,18561,2022
https://openalex.org/I19820366,Chinese Academy of Sciences,94,0.5,18561,2022
https://openalex.org/I93860229,Politecnico di Milano,94,0.5,18561,2022
https://openalex.org/I4210085861,CEA LIST,93,0.5,18561,2022
https://openalex.org/I4210104430,Grenoble Computer Science Laboratory,93,0.5,18561,2022
https://openalex.org/I4210138704,Centre de Recherche en Acquisition et Traitement de l'Image pour la Santé,93,0.5,18561,2022
https://openalex.org/I84500057,Toulouse Mathematics Institute,93,0.5,18561,2022
https://openalex.org/I190752583,ParisTech,91,0.49,18561,2022
https://openalex.org/I48825208,Paris 8 University,91,0.49,18561,2022
https://openalex.org/I159885104,École Pratique des Hautes Études,90,0.48,18561,2022
https://openalex.org/I4210108118,"Laboratoire d'Informatique, du Traitement de l'Information et des Systèmes",90,0.48,18561,2022
https://openalex.org/I136199984,Harvard University,89,0.47,18561,2022
https://openalex.org/I37553959,University of Technology of Belfort-Montbéliard,89,0.47,18561,2022
https://openalex.org/I4210152518,Laboratoire d'Informatique Gaspard-Monge,89,0.47,18561,2022
https://openalex.org/I4210155549,Laboratoire de Mathématiques,87,0.46,18561,2022
https://openalex.org/I4210150358,Institut Systèmes Intelligents et de Robotique,86,0.46,18561,2022
https://openalex.org/I86175216,École Nationale Supérieure de l'Électronique et de ses Applications,85,0.45,18561,2022
https://openalex.org/I861853513,Sapienza University of Rome,84,0.45,18561,2022
https://openalex.org/I80043,Institute Curie,83,0.44,18561,2022
https://openalex.org/I201181511,École Nationale Supérieure de Techniques Avancées,80,0.43,18561,2022
https://openalex.org/I78744979,University of La Rochelle,80,0.43,18561,2022
https://openalex.org/I35440088,ETH Zurich,79,0.42,18561,2022
https://openalex.org/I4210121705,Pitié-Salpêtrière Hospital,79,0.42,18561,2022
https://openalex.org/I4210140930,Thales (France),79,0.42,18561,2022
https://openalex.org/I99464096,KU Leuven,79,0.42,18561,2022
https://openalex.org/I169645620,Institut Pascal,77,0.41,18561,2022
https://openalex.org/I114457229,University of Geneva,76,0.4,18561,2022
https://openalex.org/I4210113150,Laboratoire Interdisciplinaire de Physique,76,0.4,18561,2022
https://openalex.org/I44563897,Artois University,76,0.4,18561,2022
https://openalex.org/I2800745255,University of Upper Alsace,75,0.4,18561,2022
https://openalex.org/I3020098449,CEA Grenoble,75,0.4,18561,2022
https://openalex.org/I51195161,EMLYON Business School,75,0.4,18561,2022
https://openalex.org/I90669466,School for Advanced Studies in the Social Sciences,75,0.4,18561,2022
https://openalex.org/I9360294,University of Bologna,75,0.4,18561,2022
https://openalex.org/I1289910757,NEOMA Business School,74,0.39,18561,2022
https://openalex.org/I142899784,University of Sfax,74,0.39,18561,2022
https://openalex.org/I4210134562,HESAM Université,74,0.39,18561,2022
https://openalex.org/I220619192,Valeo (France),73,0.39,18561,2022
https://openalex.org/I4210107733,"Computer Science, Integrative Biology and Complex Systems",73,0.39,18561,2022
https://openalex.org/I4210123471,"Institute of Electronics, Microelectronics and Nanotechnology",73,0.39,18561,2022
https://openalex.org/I97018004,Stanford University,72,0.38,18561,2022
https://openalex.org/I185261750,University of Toronto,71,0.38,18561,2022
https://openalex.org/I57206974,New York University,71,0.38,18561,2022
https://openalex.org/I154202486,Ifremer,70,0.37,18561,2022
